Quadro,min_val,max_val
179.png,0.8275599479675293,0.973892867565155
180.png,0.8167521953582764,0.9863272309303284
181.png,0.8151721954345703,0.9823748469352722
182.png,0.8157846331596375,0.9844235181808472
183.png,0.8098127245903015,0.9892967343330383
184.png,0.8167521953582764,0.9863272309303284
185.png,0.8149464726448059,0.990741491317749
186.png,0.8149464726448059,0.990741491317749
187.png,0.8077883124351501,0.9706774950027466
188.png,0.80820232629776,0.9865998029708862
189.png,0.8144128322601318,0.9843682050704956
190.png,0.8143895268440247,0.9950623512268066
191.png,0.813644289970398,1.0
192.png,0.8052175045013428,0.9670482277870178
193.png,0.814812958240509,0.9871344566345215
194.png,0.8148583173751831,0.9956672191619873
195.png,0.8077883124351501,0.9706774950027466
63.png,0.7952899932861328,0.9482554793357849
64.png,0.8150793313980103,0.9603085517883301
65.png,0.816680371761322,0.9671086072921753
66.png,0.816680371761322,0.9671086072921753
67.png,0.8204725384712219,0.9707660675048828
68.png,0.8098004460334778,0.9741230010986328
69.png,0.7833189964294434,0.9630011916160583
70.png,0.7804569005966187,0.965307891368866
71.png,0.7838388681411743,0.968669056892395
72.png,0.7864519953727722,0.9718892574310303
73.png,0.790184497833252,0.9724376201629639
74.png,0.7901507019996643,0.9724507331848145
75.png,0.789836049079895,0.9718929529190063
76.png,0.789836049079895,0.9718929529190063
77.png,0.7895104289054871,0.9718543291091919
78.png,0.7902280688285828,0.9717890620231628
79.png,0.7895104289054871,0.9718543291091919
80.png,0.7890886068344116,0.972279965877533
81.png,0.7890886068344116,0.972279965877533
82.png,0.7883256077766418,0.9720772504806519
83.png,0.776185154914856,0.9666922688484192
84.png,0.7725135087966919,0.9622292518615723
85.png,0.7694287896156311,0.9511910080909729
86.png,0.7671724557876587,0.9451442956924438
87.png,0.7975521683692932,0.9596717953681946
88.png,0.8179283738136292,0.962700605392456
89.png,0.7757335305213928,0.9305739998817444
90.png,0.7665727734565735,0.9305820465087891
91.png,0.7688384056091309,0.9305537343025208
92.png,0.7675017714500427,0.9306172728538513
93.png,0.7639898061752319,0.9306126236915588
94.png,0.7639898061752319,0.9306126236915588
95.png,0.7591189742088318,0.9307041764259338
96.png,0.7724568247795105,0.9313496947288513
97.png,0.7724568247795105,0.9313496947288513
98.png,0.7941035628318787,0.9319866299629211
99.png,0.791244387626648,0.9320192933082581
